,FACILITY ID,FACILITY NAME,PE DESCRIPTION,FACILITY ADDRESS,FACILITY CITY,FACILITY ZIP,FACILITY LATITUDE,FACILITY LONGITUDE,Location
14636,FA0269698,H MART KTOWN PLAZA LLC,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",928 S WESTERN AVE UNIT 100,LOS ANGELES,90006,34.055136,-118.3090472981,"(34.055136, -118.3090472981)"
14641,FA0063012,GREEN RANCHO MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",837 N WILMINGTON BLVD,WILMINGTON,90744,33.7803955347,-118.27445342969999,"(33.7803955347, -118.2744534297)"
14643,FA0063438,GUS MOBIL SERVICE STATION,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8360 SUNLAND BLVD,SUN VALLEY,91352,34.2227775955,-118.3657711103,"(34.2227775955, -118.3657711103)"
14652,FA0248265,GSE 8600 AVIATION,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8600 AVIATION BLVD,INGLEWOOD,90301-2002,33.9595808911,-118.3770268712,"(33.9595808911, -118.3770268712)"
14653,FA0251860,"GW SUPERMARKET OF ROWLAND HEIGHTS, INC.","FOOD MKT RETAIL (2,000+ SF) HIGH RISK",18475 COLIMA RD,ROWLAND HEIGHTS,91748,33.9883290445,-117.9017441931,"(33.9883290445, -117.9017441931)"
14660,FA0247868,GOOD FORTUNE WHOLESALES,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",10775 LOWER AZUSA RD,EL MONTE,91731,34.0927582716,-118.0327270448,"(34.0927582716, -118.0327270448)"
14666,FA0252481,H MART,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1101 W HUNTINGTON DR,ARCADIA,91707,34.1310174577,-118.06629200440001,"(34.1310174577, -118.0662920044)"
14668,FA0251722,GROCERY OUTLET OF SAN GABRIEL,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",7260 ROSEMEAD BLVD,SAN GABRIEL,91775,34.1288660586,-118.073080817,"(34.1288660586, -118.073080817)"
14669,FA0025882,GREEN APPLE MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",600 E 7TH ST # 106-7,LOS ANGELES,90021,34.0405167187,-118.2465558611,"(34.0405167187, -118.2465558611)"
14674,FA0015440,GOURMET LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",714 W GAGE AVE,LOS ANGELES,90044,33.9821970713,-118.2865136741,"(33.9821970713, -118.2865136741)"
14676,FA0225650,GROCERY OUTLET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",13301 WHITTIER BLVD,WHITTIER,90602,33.9636159693,-118.03336575680001,"(33.9636159693, -118.0333657568)"
14678,FA0062966,"GRAYR, YACOUB M","FOOD MKT RETAIL (2,000+ SF) LOW RISK",7357 VAN NUYS BLVD,VAN NUYS,91405,34.2045568035,-118.4489791674,"(34.2045568035, -118.4489791674)"
14685,FA0026181,GUADALAJARA MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",423 N FRIES AVE,WILMINGTON,90744,33.7748246974,-118.2648025372,"(33.7748246974, -118.2648025372)"
14687,FA0063137,HAHN HARRY,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1690 S ALAMEDA ST,LOS ANGELES,90012,34.0202353133,-118.2393165666,"(34.0202353133, -118.2393165666)"
14688,FA0165586,GUAPOS MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",744 S VERMONT AVE,LOS ANGELES,90005,34.0585040787,-118.29146404549999,"(34.0585040787, -118.2914640455)"
14692,FA0258360,GROCERY OUTLET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",15745 IMPERIAL HWY STE B,LA MIRADA,90638,33.91737647,-117.9955324706,"(33.91737647, -117.9955324706)"
14694,FA0016001,GUIDI MARCELLO LTD,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1649 10TH ST,SANTA MONICA,90404,34.0172880079,-118.48489717790001,"(34.0172880079, -118.4848971779)"
14695,FA0265748,GROCERY OUTLET OF AZUSA,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",355 CITRUS AVE,AZUSA,91702,34.1276900323,-117.89017093540001,"(34.1276900323, -117.8901709354)"
14704,FA0017169,HOME GOODS,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4245 WOODRUFF AVE,LAKEWOOD,90713,33.8350687368,-118.1166143849,"(33.8350687368, -118.1166143849)"
14705,FA0027423,HI WAY LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11312 GARVEY AVE,EL MONTE,91732,34.062428393299996,-118.0298562939,"(34.0624283933, -118.0298562939)"
14712,FA0262144,HOME DEPOT #1062,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",751 SPRING ST,SIGNAL HILL,90755,33.8117224817,-118.1833000078,"(33.8117224817, -118.1833000078)"
14713,FA0174733,HEALTHEE U HERBS AND NUTRITION,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",20700 S AVALON BLVD,CARSON,90746,33.8436183314,-118.26314535709999,"(33.8436183314, -118.2631453571)"
14714,FA0165994,HOA BINH ROSEMEAD SUPERMARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",8235 GARVEY AVE,ROSEMEAD,91770-2551,34.0631827133,-118.08884165959999,"(34.0631827133, -118.0888416596)"
14716,FA0173659,HAZEL MEAT MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",4730 E OLYMPIC BLVD,LOS ANGELES,90022,34.0178999933,-118.1671456387,"(34.0178999933, -118.1671456387)"
14726,FA0223957,HOBBY LOBBY STORES INC. #595,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2753 EASTLAND CIRCLE DR,WEST COVINA,91791,34.0746666,-117.88915159999998,"(34.0746666, -117.8891516)"
14732,FA0016606,HAWTHORNE CHEVRON,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",3760 W IMPERIAL HWY,INGLEWOOD,90303,33.9306404249,-118.3390696559,"(33.9306404249, -118.3390696559)"
14734,FA0063373,HENRY'S MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2101 S ESTRELLA AVE,LOS ANGELES,90007,34.0331564741,-118.2761199807,"(34.0331564741, -118.2761199807)"
14736,FA0265129,HAN NAM MOBIL,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3006 SEPULVEDA BLVD,TORRANCE,90505,33.8242118964,-118.34017670360001,"(33.8242118964, -118.3401767036)"
14738,FA0162951,HAPPY'S LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",405 S INDIANA ST,LOS ANGELES,90063,34.0316587943,-118.1925474106,"(34.0316587943, -118.1925474106)"
14739,FA0016618,HEALTH PLUS,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",14650 PARTHENIA ST # Q-8,PANORAMA CITY,91402,34.227873932899996,-118.45198584129999,"(34.2278739329, -118.4519858413)"
14741,FA0063441,HILLSIDE LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",29105 S WESTERN AVE,RANCHO PALOS VERDES,90275,33.7533082496,-118.3093470878,"(33.7533082496, -118.3093470878)"
14742,FA0028854,HOMEGOODS #246,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",22940 VICTORY BLVD,WOODLAND HILLS,91367,34.1862420375,-118.6262324259,"(34.1862420375, -118.6262324259)"
14744,FA0160576,HOLMES LIQUOR & MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",6401 HOLMES AVE,LOS ANGELES,90001,33.981076424899996,-118.24142591709999,"(33.9810764249, -118.2414259171)"
14745,FA0245589,HEARTY NUTRITION,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6526 CRENSHAW BLVD,LOS ANGELES,90043-4105,33.980075,-118.330918,"(33.980075, -118.330918)"
14746,FA0138310,"HOMETOWN MARKET & LIQUOR, INC","FOOD MKT RETAIL (2,000+ SF) LOW RISK",601 VIRGINIA ST,EL SEGUNDO,90245,33.9238125883,-118.4197595092,"(33.9238125883, -118.4197595092)"
14747,FA0250117,HAWAII SUPERMARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",120 E VALLEY BLVD,SAN GABRIEL,91776,34.0797504912,-118.0989206406,"(34.0797504912, -118.0989206406)"
14753,FA0027991,HOGAN'S MINI MARKET,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",1002 N WILMINGTON AVE,COMPTON,90222,33.902757241799996,-118.2377310268,"(33.9027572418, -118.2377310268)"
14756,FA0027719,HK-2 MAIN MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",987 S GLENDORA AVE,WEST COVINA,91790,34.0581154305,-117.9357611209,"(34.0581154305, -117.9357611209)"
14757,FA0029413,HOOPER SHELL,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",11913 S COMPTON AVE,LOS ANGELES,90059,33.9239891603,-118.24649859290001,"(33.9239891603, -118.2464985929)"
14762,FA0017340,HONG KONG DIAMOND BAKERY,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",1015 S NOGALES ST STE #105,ROWLAND HEIGHTS,91748,33.9964653717,-117.8884316391,"(33.9964653717, -117.8884316391)"
14770,FA0016510,HASSAN 21,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",21095 GOLDEN SPRING DR,DIAMOND BAR,91765,33.9998576281,-117.8451411485,"(33.9998576281, -117.8451411485)"
14771,FA0136884,HANKS LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2026 E FIRESTONE BLVD,LOS ANGELES,90001,33.9599424712,-118.2353188934,"(33.9599424712, -118.2353188934)"
14776,FA0221468,HANCOR SHELL,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2600 N FIGUEROA ST,LOS ANGELES,90065,34.083891617199995,-118.2223435278,"(34.0838916172, -118.2223435278)"
14778,FA0016667,HENRIQUEZ DISCOUNT STORE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1011 S HILL ST,LOS ANGELES,90015,34.041477348899996,-118.25886952319999,"(34.0414773489, -118.2588695232)"
14784,FA0028272,HOMEGOODS # 501,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",750 S PACIFIC COAST HWY,EL SEGUNDO,90245,33.8297475728,-118.3852391409,"(33.8297475728, -118.3852391409)"
14785,FA0028122,HEALTHY ORIGINS,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",641 W DUARTE RD # #B,ARCADIA,91007,34.126409005,-118.0528280518,"(34.126409005, -118.0528280518)"
14790,FA0203312,HOLLAND AMERICAN INTERNATIONAL MARKET,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",10343 ARTESIA BLVD,BELLFLOWER,90706,33.872908677699996,-118.1137589883,"(33.8729086777, -118.1137589883)"
14791,FA0027862,HASSAN 20,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1500 N PARAMOUNT BLVD,MONTEBELLO,90640,34.034789394,-118.0909985912,"(34.034789394, -118.0909985912)"
14795,FA0016916,HK2 FOOD DISTRICT,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",18414 COLIMA RD,ROWLAND HEIGHTS,91748,33.9641042038,-117.89325186709999,"(33.9641042038, -117.8932518671)"
14811,FA0268315,HOLIDAY INN MINI MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",19800 S VERMONT AVE,TORRANCE,90502,33.850745277,-118.29048942520001,"(33.850745277, -118.2904894252)"
14816,FA0063209,HANNA'S MOBIL STATION,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",14206 E MULBERRY DR,WHITTIER,90604,33.9424680637,-118.027607808,"(33.9424680637, -118.027607808)"
14817,FA0269350,HAPPY LIQUOR MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4412 HUNTINGTON DR S,LOS ANGELES,90032,34.0818787519,-118.1900985104,"(34.0818787519, -118.1900985104)"
14819,FA0063364,HELEN'S LIQUOR & DELI,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",12512 S ATLANTIC AVE,LYNWOOD,90262,33.908548064,-118.1922110199,"(33.908548064, -118.1922110199)"
14825,FA0240387,HELLO LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",101 N GAFFEY ST,SAN PEDRO,90731,33.7434408217,-118.2923520124,"(33.7434408217, -118.2923520124)"
14826,FA0179326,HILTON GARDEN INN,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4200 ADMIRALTY WAY,MARINA DEL REY,90292,33.9833178922,-118.4577493076,"(33.9833178922, -118.4577493076)"
14828,FA0063379,HERBS & VITAMINS,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5918 SANTA MONICA BLVD,LOS ANGELES,90038,34.0906149266,-118.3184595145,"(34.0906149266, -118.3184595145)"
14830,FA0027130,HEARTLAND,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1149 E LAS TUNAS DR,SAN GABRIEL,91776,34.1035887293,-118.0824396633,"(34.1035887293, -118.0824396633)"
14831,FA0026764,HANDY LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1441 N VALINDA AVE,LA PUENTE,91744,34.0447956915,-117.9258228308,"(34.0447956915, -117.9258228308)"
14833,FA0027703,HING WING HONG,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",251 E GARVEY AVE STE A,MONTEREY PARK,91754,34.062636410399996,-118.12506401729999,"(34.0626364104, -118.1250640173)"
14841,FA0179893,HERCULES MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",726 W SLAUSON AVE,LOS ANGELES,90044,33.9891293041,-118.28632111110001,"(33.9891293041, -118.2863211111)"
14845,FA0261838,HOME-FRESH GROCERY,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",23367 GOLDEN SPRINGS DR,DIAMOND BAR,91765-2038,34.0177572892,-117.8105352648,"(34.0177572892, -117.8105352648)"
14848,FA0036398,HORTON AND CONVERSE PHARMACY,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2001 SANTA MONICA BLVD,SANTA MONICA,90404,34.029369273200004,-118.480117617,"(34.0293692732, -118.480117617)"
14850,FA0137337,HDL GAS,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",22330 VENTURA BLVD,WOODLAND HILLS,91364,34.1686827354,-118.613997519,"(34.1686827354, -118.613997519)"
14851,FA0027585,HAPPY'S LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",12 W SIERRA MADRE BLVD,SIERRA MADRE,91024,34.161610301399996,-118.053039128,"(34.1616103014, -118.053039128)"
14852,FA0063481,HOA BINH POMONA SUPERMARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1093 E HOLT AVE,POMONA,91767,34.0630464354,-117.7287258638,"(34.0630464354, -117.7287258638)"
14855,FA0240903,HOOVER STORE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",7829 S HOOVER ST,LOS ANGELES,90044,33.968171836799996,-118.28715750399999,"(33.9681718368, -118.287157504)"
14856,FA0269224,HAPPY KIDS NUTRITION,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",23630 NEWHALL AVE,SANTA CLARITA,91321,34.3692178166,-118.5121434065,"(34.3692178166, -118.5121434065)"
14858,FA0017508,HOPE'S MARKET & LIQUOR,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1216 W 7TH ST,LOS ANGELES,90017,34.051640184600004,-118.26649784860001,"(34.0516401846, -118.2664978486)"
14860,FA0160871,HOLLYWOOD REPORTER,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",380 WORLD WAY,LOS ANGELES,90045,33.94359568,-118.40831387940001,"(33.94359568, -118.4083138794)"
14863,FA0258540,HIGHLAND LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1770 N HIGHLAND AVE STE A,LOS ANGELES,90028,34.1036245454,-118.3386575433,"(34.1036245454, -118.3386575433)"
14868,FA0029143,HONEY BAKE HAMS,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",859 S GLENDORA AVE,WEST COVINA,91790,34.0600554734,-117.9336354569,"(34.0600554734, -117.9336354569)"
14870,FA0063308,HAWTHORNE PROFESSIONAL PHARM,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4477 W 118TH ST STE #100,HAWTHORNE,90250,33.9273480568,-118.3541894035,"(33.9273480568, -118.3541894035)"
14871,FA0028139,"HELOU,RORO A","FOOD MKT RETAIL (2,000+ SF) LOW RISK",18089 VENTURA BLVD,ENCINO,91316,34.165517311900004,-118.5269574886,"(34.1655173119, -118.5269574886)"
14873,FA0063249,HARBOR LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1417 PACIFIC COAST HWY,HARBOR CITY,90710,33.789616000100004,-118.30195839129999,"(33.7896160001, -118.3019583913)"
14874,FA0203440,HONG LI TRADING INC,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",529 E VALLEY BLVD # 148A,SAN GABRIEL,91776,34.0800877538,-118.09298047620001,"(34.0800877538, -118.0929804762)"
14875,FA0016795,HIGHLAND ARCO SMOG,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5800 SAN FERNANDO RD,GLENDALE,91202,34.1573420496,-118.27754398889999,"(34.1573420496, -118.2775439889)"
14876,FA0179078,HAPPY LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",12210 FOOTHILL BLVD,SYLMAR,91342,34.281089871599995,-118.40216044030001,"(34.2810898716, -118.4021604403)"
14877,FA0240754,HARBOR LIQUOR MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1532 ANAHEIM ST,HARBOR CITY,90710,33.784944312,-118.3032008005,"(33.784944312, -118.3032008005)"
14878,FA0017170,HOMEGOODS #476,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",142 S BRAND BLVD,GLENDALE,91206,34.147927681,-118.25464902790002,"(34.147927681, -118.2546490279)"
14881,FA0063326,HEALTH FOOD VILLAGE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",29223 S WESTERN AVE,RANCHO PALOS VERDES,90275,33.7527703477,-118.3090669171,"(33.7527703477, -118.3090669171)"
14882,FA0027683,HILL TOP MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",10526 S WESTERN AVE,LOS ANGELES,90047,33.940184753000004,-118.30875467530001,"(33.940184753, -118.3087546753)"
14887,FA0249428,HERBALIFE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",12800 VAN NUYS BLVD STE 7,PACOIMA,91331,34.2734532348,-118.41196375,"(34.2734532348, -118.41196375)"
14891,FA0063369,HELO CHEVRON,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2427 FLETCHER DR,LOS ANGELES,90039,34.106433861199996,-118.25623559559999,"(34.1064338612, -118.2562355956)"
14900,FA0027688,HILLIS LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3308 MOTOR AVE,LOS ANGELES,90034,34.0290543088,-118.4103713832,"(34.0290543088, -118.4103713832)"
14902,FA0245590,HEARTY NUTRITION,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4123 S HOOVER ST,LOS ANGELES,90037,34.008559000000005,-118.2874,"(34.008559, -118.2874)"
14904,FA0028285,HOMEGOODS #516,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",10813 ZELZAH AVE,GRANADA HILLS,91344,34.2664618069,-118.5236624468,"(34.2664618069, -118.5236624468)"
14908,FA0250117,HAWAII SUPERMARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",120 E VALLEY BLVD,SAN GABRIEL,91776,34.0797504912,-118.0989206406,"(34.0797504912, -118.0989206406)"
14911,FA0028181,HICDAS CANDIES INSIDE SWAPME,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",7355 LANKERSHIM BLVD # 45,NORTH HOLLYWOOD,91605,34.2043208279,-118.38782204530001,"(34.2043208279, -118.3878220453)"
14913,FA0016779,HI WAY MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2561 POTRERO AVE,SOUTH EL MONTE,91733,34.0589233869,-118.0559407332,"(34.0589233869, -118.0559407332)"
14925,FA0063197,HANDY J CAR WASH,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",12681 W WASHINGTON BLVD,LOS ANGELES,90066,33.9971784949,-118.4340218397,"(33.9971784949, -118.4340218397)"
14928,FA0138569,HARRY'S MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4101 S SAN PEDRO ST,LOS ANGELES,90011,34.009175471999995,-118.2694120335,"(34.009175472, -118.2694120335)"
14929,FA0017507,HOPE MINI MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5300 S HOOVER ST,LOS ANGELES,90037,33.993976085599996,-118.28694683120001,"(33.9939760856, -118.2869468312)"
14931,FA0027663,HIGH QUALITY SALES,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2503 RANDOLPH ST,HUNTINGTON PARK,90255,33.9859980576,-118.2275788358,"(33.9859980576, -118.2275788358)"
14934,FA0226115,HILL STREET MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1401 S HILL ST,LOS ANGELES,90015,34.0359699712,-118.2635831435,"(34.0359699712, -118.2635831435)"
14936,FA0257555,HIGHLAND PARK WINE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5918 1/2 N FIGUEROA ST,LOS ANGELES,90042-4230,34.1107524818,-118.1903691963,"(34.1107524818, -118.1903691963)"
14938,FA0244446,HOME GOODS #797,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",15325 WHITTIER BLVD,WHITTIER,90605,33.946843579,-117.9998928212,"(33.946843579, -117.9998928212)"
14939,FA0001714,HILLCREST COUNTRY CLUB,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",10000 W PICO BLVD,LOS ANGELES,90064,34.052076720500004,-118.4068605084,"(34.0520767205, -118.4068605084)"
14943,FA0064807,HARBOR VILLAGE LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2414 S WESTERN AVE,SAN PEDRO,90732,33.7233691998,-118.31211804709999,"(33.7233691998, -118.3121180471)"
14947,FA0063199,HANDY'S LIQUOR AND DELI,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1550 N WILMINGTON AVE,COMPTON,90222,33.9068710011,-118.2387041741,"(33.9068710011, -118.2387041741)"
14948,FA0027575,HAPPY LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11829 E ALONDRA BLVD,NORWALK,90650-7106,33.8877712695,-118.08169958139999,"(33.8877712695, -118.0816995814)"
14951,FA0263280,HOLIDAY LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9150 S WESTERN AVE,LOS ANGELES,90047,33.9531383608,-118.3089783432,"(33.9531383608, -118.3089783432)"
14952,FA0028456,"HIP WOO HONG, INC.","FOOD MKT RETAIL (1-1,999 SF) LOW RISK",709 N HILL ST STE #22,LOS ANGELES,90012,34.060942697399994,-118.2404496298,"(34.0609426974, -118.2404496298)"
14963,FA0250249,HOBBY LOBBY STORE #744,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",40022 10TH STREET WEST,PALMDALE,93551,34.6097845692,-118.14766306920001,"(34.6097845692, -118.1476630692)"
14966,FA0202764,HIT THE SPOT MEAT MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",12813 S WILLOWBROOK AVE,COMPTON,90222,33.9160286166,-118.2316221733,"(33.9160286166, -118.2316221733)"
14968,FA0241179,HOMIES MINI MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1304 N GLENDALE BLVD,LOS ANGELES,90026,34.079220511500004,-118.2600835316,"(34.0792205115, -118.2600835316)"
14972,FA0266011,HOT BOX SMOKE SHOP,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9115 S WESTERN AVE,LOS ANGELES,90047,33.954066,-118.30905461299999,"(33.954066, -118.309054613)"
14976,FA0160151,HOA VIET ORIENTAL MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",21001 SHERMAN WAY # 1-4,CANOGA PARK,91303,34.201137754899996,-118.5912100104,"(34.2011377549, -118.5912100104)"
14980,FA0027390,HERBS OF MEXICO,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3903 WHITTIER BLVD,LOS ANGELES,90023,34.0241233036,-118.1890166505,"(34.0241233036, -118.1890166505)"
14981,FA0263301,HOMEGOODS,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11211 VENTURA BLVD,STUDIO CITY,91604-3136,34.1418507139,-118.3745220544,"(34.1418507139, -118.3745220544)"
14982,FA0063271,HARRY'S AUTO SERVICE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11705 VICTORY BLVD,NORTH HOLLYWOOD,91606,34.1868396477,-118.38839525530001,"(34.1868396477, -118.3883952553)"
14985,FA0242824,HIGHLAND MOBIL,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1051 N HIGHLAND AVE,LOS ANGELES,90038,34.0903700922,-118.33863302520001,"(34.0903700922, -118.3386330252)"
14987,FA0063288,HASSAN CHEVRON #28,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",221 S HACIENDA BLVD,HACIENDA HEIGHTS,91745,34.0204617046,-117.958394947,"(34.0204617046, -117.958394947)"
14988,FA0164039,HIELO CON SABOR WATER STORE,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",8034 ATLANTIC AVE,CUDAHY,90201,33.9616784858,-118.1857697,"(33.9616784858, -118.1857697)"
14989,FA0026785,HANSEN CAKES OF BEVERLY HILL,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",193 S BEVERLY DR,BEVERLY HILLS,90210,34.065211373800004,-118.39942981719999,"(34.0652113738, -118.3994298172)"
14997,FA0027718,HK SUPERMARKET MEAT DEPT,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",124 N WESTERN AVE,LOS ANGELES,90004,34.074465295500005,-118.3089517184,"(34.0744652955, -118.3089517184)"
15003,FA0063247,HAPPYS LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",12554 ROSECRANS AVE,NORWALK,90650,33.9022131855,-118.0648669234,"(33.9022131855, -118.0648669234)"
15005,FA0027408,HERNANDEZ DISCOUNT STORE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",10722 S SAN PEDRO ST,LOS ANGELES,90061,33.938596657199994,-118.26934837649999,"(33.9385966572, -118.2693483765)"
15013,FA0158498,HINGLEE FARM MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",4547 PECK RD,EL MONTE,91732-1960,34.0873978457,-118.01667908370001,"(34.0873978457, -118.0166790837)"
15015,FA0242345,"HOBBY LOBBY STORES, INC. #724","FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4001 HARDWICK ST,LAKEWOOD,90712,33.850488100599996,-118.1447290072,"(33.8504881006, -118.1447290072)"
15016,FA0265879,HOME MART PLUS CO,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",833 S WESTERN AVE STE 14,LOS ANGELES,90005-3386,34.0573588324,-118.3091266968,"(34.0573588324, -118.3091266968)"
15018,FA0028035,HOLLYWOOD MOBILE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5700 HOLLYWOOD BLVD,LOS ANGELES,90028,34.1015511213,-118.3139120091,"(34.1015511213, -118.3139120091)"
15021,FA0027874,"HAWARA,MAKHOUL","FOOD MKT RETAIL (1-1,999 SF) LOW RISK",7202 LANKERSHIM BLVD,NORTH HOLLYWOOD,91605,34.201448623000005,-118.3875588458,"(34.201448623, -118.3875588458)"
